,SEQ_NO,YEAR,ISO,COUNTRY_CDE,LAND_AREA,HARV_AREA,FERT,YIELD,AVG_TEMP_JAN,AVG_TEMP_FEB,AVG_TEMP_MAR,AVG_TEMP_APR,AVG_TEMP_MAY,AVG_TEMP_JUN,AVG_TEMP_JUL,AVG_TEMP_AUG,AVG_TEMP_SEP,AVG_TEMP_OCT,AVG_TEMP_NOV,AVG_TEMP_DEC,AVG_RF_JAN,AVG_RF_FEB,AVG_RF_MAR,AVG_RF_APR,AVG_RF_MAY,AVG_RF_JUN,AVG_RF_JUL,AVG_RF_AUG,AVG_RF_SEP,AVG_RF_OCT,AVG_RF_NOV,AVG_RF_DEC,AVG_Q1_TEMP,AVG_Q2_TEMP,AVG_Q3_TEMP,AVG_Q4_TEMP,AVG_Q4_RF,AVG_Q3_RF,AVG_Q2_RF,AVG_Q1_RF
2309,2661,1999,TKM,102,46993,30000,49.84,1.11,3.27646,8.90826,9.00386,15.8299,21.465,27.5317,28.8248,29.9878,22.7985,17.3799,7.41487,6.07224,12.2666,9.3296,19.8083,16.5885,6.56019,2.18851,8.59922,2.07191,6.48107,10.1867,21.2533,3.5614,7.06286,21.60886667,27.2037,10.28900333,11.66713333,5.7174,8.445733333,13.8015
2310,2662,2000,TKM,102,46993,70000,54.43,0.39,2.81922,5.24057,9.33769,20.1079,23.4196,26.9977,30.102,29.4467,22.9905,13.5767,6.79676,5.28699,19.2741,16.8304,15.509,4.26991,1.5084,5.97465,1.07933,2.12975,10.3514,13.4014,10.2823,17.9445,5.79916,23.5084,27.51306667,8.553483333,13.87606667,4.52016,3.917653333,17.2045
2311,2663,2001,TKM,102,46993,35000,48.04,1.11,1.19544,4.81201,11.5265,18.8472,24.9207,28.1275,29.0596,28.0077,22.006,14.8955,10.1095,4.95326,12.9231,11.6594,27.2276,4.07869,6.98233,0.54811,1.40726,2.75976,0.43072,12.974,15.7445,21.8327,5.84465,23.96513333,26.35776667,9.986086667,16.8504,1.53258,3.86971,17.27003333
2312,2664,2002,TKM,102,46993,42000,74.772,1.9,4.66254,6.30379,11.9292,15.5198,21.1756,26.7047,29.6857,28.9529,23.7799,18.008,10.0039,0.02152,20.9484,26.287,28.7189,43.3067,19.5455,3.66609,1.83668,3.00533,0.48449,3.00475,8.101,22.6093,7.631843333,21.13336667,27.47283333,9.344473333,11.23835,1.7755,22.17276333,25.3181
2313,2665,2003,TKM,102,46993,42000,74.772,2.61,3.2624,4.07937,7.63864,15.0137,20.2126,25.3783,29.6935,28.4736,22.4044,17.5286,8.76923,3.94854,15.2652,21.5675,39.2288,37.9716,28.5931,7.25172,1.97595,0.62615,3.09096,3.9976,26.1343,15.3191,4.99347,20.20153333,26.85716667,10.08212333,15.15033333,1.897686667,24.60547333,25.35383333
2314,2666,2004,TKM,102,46993,50000,74.772,2.2,4.97077,7.4572,11.2033,15.0797,23.1055,27.6253,28.4092,28.3424,22.63,14.7088,11.0932,3.19854,25.9805,13.5915,23.5165,40.9035,8.20668,2.66495,7.80851,0.09495,4.18169,6.85872,24.2166,22.117,7.87709,21.93683333,26.46053333,9.666846667,17.73077333,4.028383333,17.25837667,21.0295
2315,2667,2005,TKM,102,46993,55000,74.772,2.18,2.33561,1.24829,11.2108,16.9134,22.2259,27.5923,30.4284,27.5359,24.0586,16.3388,8.85102,5.82761,30.5227,14.5398,35.5738,10.2546,18.1829,10.3976,2.07682,4.24612,2.91518,3.92296,15.3228,21.52,4.931566667,22.24386667,27.34096667,10.33914333,13.58858667,3.079373333,12.94503333,26.87876667
2316,2668,2006,TKM,102,46993,56000,74.772,2.41,-2.2076,5.95371,11.2043,17.7923,23.7494,28.7591,29.4108,29.3528,22.2727,17.998,9.28949,2.05917,25.6727,14.3467,24.2053,22.9552,4.83321,0.61911,4.3068,0.23092,5.66819,5.68931,24.1918,20.398,4.98347,23.4336,27.0121,9.78222,16.75970333,3.40197,9.469173333,21.40823333
2317,2669,2007,TKM,102,46993,22100,74.772,1.3,3.14038,5.28867,8.32789,17.4438,22.9905,27.9376,29.3306,28.4752,22.7858,14.2967,9.55096,2.3267,11.4574,17.041,52.4177,22.6372,5.32796,2.09563,6.06934,0.30631,1.49568,2.0363,13.6806,22.051,5.585646667,22.79063333,26.86386667,8.724786667,12.5893,2.623776667,10.02026333,26.97203333
2318,2670,2008,TKM,102,46993,27900,74.772,1.1,-7.2802,0.87025,14.6349,18.6441,24.1189,27.8121,30.2009,28.9879,22.4759,15.648,8.58967,3.23884,15.646,13.0697,10.1239,13.046,11.3102,2.22667,1.24986,0.3484,1.81274,7.58643,5.25294,11.1365,2.74165,23.52503333,27.22156667,9.158836667,7.991956667,1.137,8.860956667,12.94653333
2319,2671,2009,TKM,102,46993,18600,74.772,1.6,2.2652,6.46581,11.8395,13.1751,22.6314,26.949,29.7628,27.5429,22.3925,15.5764,9.00756,4.92525,15.7712,33.1343,26.5042,45.705,13.0222,1.71958,2.42884,2.2382,6.79061,0.5272,22.0464,13.0775,6.856836667,20.9185,26.56606667,9.836403333,11.8837,3.819216667,20.14892667,25.13656667
2320,2672,2010,TKM,102,46993,18000,74.772,1.7,4.21711,2.7536,10.7075,16.9373,22.8582,29.2794,30.4807,28.7581,22.2609,17.9833,10.2519,5.76634,9.69579,28.0776,25.1083,25.5633,15.7834,3.00914,2.22215,1.06603,2.97799,5.79577,6.09959,4.45427,5.892736667,23.02496667,27.16656667,11.33384667,5.449876667,2.088723333,14.78528,20.96056333
2321,2673,2011,TKM,102,46993,15100,74.772,1.5,2.03248,1.89274,8.80511,17.5822,24.106,28.2956,30.4877,29.0301,22.9356,15.5032,4.98847,0.99434,11.0701,36.496,19.9275,10.6024,15.9284,5.574,0.04667,3.54422,3.25201,21.54,23.8851,8.25195,4.243443333,23.32793333,27.48446667,7.162003333,17.89235,2.280966667,10.7016,22.49786667
2322,2674,2012,TKM,102,46993,96930,74.772,1.33,0.54566,-0.3745,7.69862,19.1845,24.0449,28.2283,30.0896,29.2476,22.1604,16.7161,8.94778,2.07299,22.3861,28.3332,37.838,7.68934,10.0653,2.40289,5.2785,1.15296,1.53627,11.5608,12.2728,19.9827,2.62326,23.81923333,27.16586667,9.245623333,14.60543333,2.65591,6.719176667,29.5191
2323,2675,2013,TKM,102,46993,114457,74.772,1.15,4.52815,6.36572,11.8255,16.0156,23.308,28.0997,29.8732,27.4242,24.1043,15.4254,10.0332,3.42505,15.7875,15.9099,37.2251,21.5044,6.65634,1.59911,0.95807,0.93301,4.96508,8.23332,4.8047,24.6181,7.573123333,22.47443333,27.1339,9.627883333,12.55204,2.285386667,9.91995,22.97416667
2324,2676,2014,TKM,102,46993,126237,74.772,1.03,2.75931,-1.0367,9.98613,15.7308,25.3094,28.7809,29.3606,29.3452,23.5391,13.8096,6.00416,3.83611,12.7663,6.90819,33.0386,26.3335,4.31576,1.5514,0.32663,0.008,2.44589,13.7848,28.3043,6.79728,3.902913333,23.2737,27.41496667,7.88329,16.29546,0.92684,10.73355333,17.57103
2325,2677,2015,TKM,102,46993,135953,74.772,0.96,2.98629,5.42549,8.12005,16.8927,23.767,29.7387,30.6682,28.43,22.6099,15.0455,8.26051,5.33856,17.1022,49.3527,31.3238,9.87998,11.1338,0.06142,5.16872,1.48104,0.10191,21.1901,25.192,11.229,5.51061,23.46613333,27.23603333,9.54819,19.2037,2.250556667,7.025066667,32.5929
2326,2705,1991,TTO,104,513,5200,202.5,3.08,25.2111,25.6305,26.1345,26.7576,27.5144,27.2454,26.966,26.673,26.555,26.2377,26.1755,25.2534,65.786,56.5526,56.1532,84.4095,58.3808,100.926,166.376,275.165,197.849,150.797,216.744,113.706,25.6587,27.17246667,26.73133333,25.88886667,160.4156667,213.13,81.23876667,59.49726667
2327,2706,1992,TTO,104,513,6000,240,3.67,24.8504,25.0852,25.6984,26.8512,27.1505,26.3112,26.1734,26.1125,26.4432,26.6106,26.1538,25.368,102.674,56.3564,13.9857,38.3781,116.513,308.944,202.598,184.162,170.327,115.681,150.587,112.171,25.21133333,26.77096667,26.24303333,26.04413333,126.1463333,185.6956667,154.6117,57.67203333
2328,2707,1993,TTO,104,513,5000,135,3.24,25.1024,25.3474,25.9575,27.2146,27.6166,27.0903,26.6919,26.6176,26.7021,27.0544,26.3621,25.9463,68.1306,27.4954,40.8537,38.024,154.063,186.825,161.092,311.439,187.208,146.498,242.294,149.412,25.4691,27.30716667,26.67053333,26.45426667,179.4013333,219.913,126.304,45.49323333
2329,2708,1994,TTO,104,513,4700,135,3.73,25.4254,25.3006,25.8877,26.7072,27.0289,26.3715,26.1704,26.4448,26.6748,26.6903,26.427,25.6847,33.8605,32.8679,37.8822,77.3666,54.7867,212.631,227.609,235.94,198.906,162.236,201.86,125.836,25.5379,26.70253333,26.43,26.26733333,163.3106667,220.8183333,114.9281,34.8702
2330,2709,1995,TTO,104,513,2600,175,3.92,25.2815,25.3856,26.3106,27.2123,27.6934,26.8123,26.6354,26.9068,27.354,26.7992,26.3795,26.1094,26.4587,22.1488,29.5967,32.7549,47.0284,188.681,270.885,318.782,147.046,175.921,155.085,61.0515,25.65923333,27.23933333,26.9654,26.42936667,130.6858333,245.571,89.4881,26.06806667
2331,2710,1996,TTO,104,513,5000,260.75,3.57,25.2554,25.9417,25.9522,26.7059,26.4147,26.0565,26.1616,26.5083,26.7357,26.6991,26.0283,25.7028,58.3044,41.6515,32.4967,32.9027,175.061,237.139,245.405,215.836,197.115,141.038,174.919,111.409,25.71643333,26.39236667,26.46853333,26.1434,142.4553333,219.452,148.3675667,44.15086667
2332,2711,1997,TTO,104,513,3000,302.86,2.27,25.1209,24.8414,25.1796,26.4114,26.7623,26.6567,26.4006,26.6849,27.4893,27.4637,26.671,26.06,122.725,128.485,49.3882,33.618,75.6954,191.186,244.216,154.87,106.163,143.279,207.451,74.4437,25.0473,26.61013333,26.85826667,26.73156667,141.7245667,168.4163333,100.1664667,100.1994
2333,2712,1998,TTO,104,513,3000,194.29,2.35,25.9682,26.681,26.855,27.7951,27.3156,27.0258,26.999,27.647,27.4474,27.1274,26.537,25.9905,32.2731,23.5559,23.5428,42.3354,248.591,291.222,219.568,164.399,183.414,226.842,159.549,253.32,26.5014,27.37883333,27.36446667,26.55163333,213.237,189.127,194.0494667,26.45726667
2334,2713,1999,TTO,104,513,2000,174.29,1.55,25.3752,25.378,25.9907,26.4817,27.4167,27.0026,26.8555,26.7326,27.167,26.4222,26.9416,26.1625,167.175,67.0721,93.7067,123.51,21.5614,207.647,166.783,233.51,211.568,225.601,218.482,176.306,25.5813,26.967,26.91836667,26.50876667,206.7963333,203.9536667,117.5728,109.3179333
2335,2714,2000,TTO,104,513,2800,262.97,2.23,25.3956,25.2523,25.4827,26.1783,26.5529,26.4207,26.5307,26.9422,26.7231,26.9108,26.292,25.5556,84.532,66.5999,106.396,116.137,138.227,189.29,150.69,185.954,166.434,148.25,296.692,120.341,25.37686667,26.38396667,26.732,26.2528,188.4276667,167.6926667,147.8846667,85.84263333
2336,2715,2001,TTO,104,513,2800,58,1.16,25.1832,25.1302,26.0075,26.6581,27.4173,26.6705,26.5605,26.9666,26.6665,26.7104,26.7331,26.3024,22.9351,31.3521,12.4025,23.5488,59.8789,144.898,234.252,181.809,111.782,101.946,98.4782,184.586,25.4403,26.9153,26.7312,26.58196667,128.3367333,175.9476667,76.10856667,22.2299
2337,2716,2002,TTO,104,513,3000,796.67,1.29,25.596,25.3937,25.8596,26.2805,26.3948,26.2108,26.4805,26.9925,27.2207,27.0278,26.1468,25.8376,138.437,25.1547,95.1967,41.4172,208.664,186.933,177.827,131.062,123.172,138.561,250.566,73.1082,25.61643333,26.29536667,26.8979,26.3374,154.0784,144.0203333,145.6714,86.2628
2338,2717,2003,TTO,104,513,1900,150.73,0.91,26.0186,25.6051,26.6323,27.7043,27.2081,26.7583,26.5471,26.9077,27.0836,27.3266,26.9876,26.0992,26.3493,41.0367,11.501,9.73639,79.5723,216.21,172.35,132.314,146.639,121.619,200.206,148.652,26.08533333,27.22356667,26.84613333,26.80446667,156.8256667,150.4343333,101.8395633,26.29566667
2339,2718,2004,TTO,104,513,1800,84.88,0.96,25.6275,25.3444,26.1013,27.1664,26.7239,26.2381,26.3189,26.6519,27.1147,27.1153,26.6358,26.0827,40.8027,51.9652,32.8636,116.565,207.473,246.063,171.384,157.857,153.454,163.399,278.905,159.888,25.69106667,26.70946667,26.69516667,26.61126667,200.7306667,160.8983333,190.0336667,41.87716667
2340,2719,2005,TTO,104,513,2000,160.84,1.04,25.9514,26.1959,26.5521,27.297,27.4175,26.9135,26.4991,26.9297,27.4858,27.2519,26.2605,25.697,212.296,16.2568,53.1736,29.5211,142.692,218.576,318.288,161.339,122.527,150.488,247.151,161.779,26.23313333,27.20933333,26.97153333,26.40313333,186.4726667,200.718,130.2630333,93.9088
2341,2720,2006,TTO,104,513,1881,939.8,0.83,25.1257,25.2883,25.9394,27.0247,27.5736,26.9034,26.8366,27.2086,27.4619,27.3034,26.5368,26.2496,228.195,82.7202,79.8342,40.1414,65.1704,180.804,251.373,209.947,107.709,215.925,154.852,138.753,25.45113333,27.16723333,27.16903333,26.6966,169.8433333,189.6763333,95.37193333,130.2498
2342,2721,2007,TTO,104,513,2182,67.84,1.11,25.8226,25.2084,26.6648,27.157,27.8593,26.4001,26.6488,26.4308,26.4788,26.5698,26.3602,25.3732,89.7043,33.0615,62.4978,26.8953,41.0983,182.502,150.048,292.465,124.755,196.895,101.134,241.111,25.8986,27.1388,26.51946667,26.10106667,179.7133333,189.0893333,83.49853333,61.75453333
2343,2722,2008,TTO,104,513,2182,868,1.23,25.3278,25.1526,25.3537,26.1571,27.1251,27.3642,26.7614,26.9683,27.3954,26.8798,27.0892,25.9947,81.5149,111.942,46.2439,68.838,37.8881,171.028,198.392,209.738,138.961,231.679,133.263,99.7817,25.27803333,26.88213333,27.0417,26.65456667,154.9079,182.3636667,92.5847,79.90026667
2344,2723,2009,TTO,104,513,1953,274.96,1.14,25.6151,25.4305,25.8478,26.6562,27.7572,27.1212,27.0792,27.1574,27.924,26.9853,27.4361,26.5435,133.611,116.205,30.3688,76.4078,53.5069,88.9923,197.334,208.521,102.813,124.637,131.356,94.2377,25.63113333,27.1782,27.38686667,26.9883,116.7435667,169.556,72.969,93.39493333
2345,2724,2010,TTO,104,513,1982,659.68,1.14,25.8277,26.6978,27.743,27.7629,27.8376,27.949,26.83,26.9667,26.9452,27.509,27.1939,25.6608,46.6202,3.28394,8.22721,89.8173,233.771,194.03,202.793,316.662,254.598,130.986,212.904,158.426,26.75616667,27.84983333,26.91396667,26.7879,167.4386667,258.0176667,172.5394333,19.37711667
2346,2725,2011,TTO,104,513,2335,111.24,1.14,25.5642,25.8581,25.7339,26.6457,27.5555,27.0002,26.9082,27.568,27.5127,26.7558,26.4099,26.0801,182.198,73.7818,86.298,104.589,140.658,180.342,195.075,150.837,169.679,182.101,180.31,227.562,25.71873333,27.06713333,27.32963333,26.41526667,196.6576667,171.8636667,141.863,114.0926
2347,2726,2012,TTO,104,513,2420,276,0.88,25.6202,25.5688,25.6532,26.4808,26.37,26.3033,26.505,26.8448,27.1941,27.3198,27.3499,26.5901,103.081,63.6465,136.256,93.8683,214.352,146.171,115.535,126.143,54.4527,148.459,107.216,168.353,25.61406667,26.3847,26.84796667,27.0866,141.3426667,98.71023333,151.4637667,100.9945
2348,2727,2013,TTO,104,513,2507,308,1.14,25.644,25.791,26.6389,26.7196,26.9887,26.6547,26.8689,26.972,27.7407,26.9014,26.5562,25.9917,71.2734,23.7275,45.477,151.592,127.734,178.692,128.719,154.634,115.241,201.247,174.498,203.018,26.02463333,26.78766667,27.19386667,26.4831,192.921,132.8646667,152.6726667,46.82596667
2349,2728,2014,TTO,104,513,3320,360,0.88,25.336,25.9527,26.587,26.8914,27.4353,27.4376,27.213,26.9744,27.2493,26.92,26.5821,26.0419,93.3431,33.7344,14.4156,59.8695,39.1059,115.616,168.81,160.48,100.692,234.057,257.664,123.91,25.95856667,27.25476667,27.14556667,26.51466667,205.2103333,143.3273333,71.53046667,47.16436667
2350,2729,2015,TTO,104,513,3321,356,0.57,25.7768,25.9849,26.2402,26.9251,27.1263,27.4561,27.1055,27.6797,28.0458,28.0066,26.9547,26.3838,83.2376,51.1353,44.3219,47.4709,40.5421,140.334,175.183,146.651,56.5626,95.1591,125.354,198.374,26.00063333,27.16916667,27.61033333,27.11503333,139.6290333,126.1322,76.11566667,59.56493333
2351,2731,1991,TUR,105,76963,40400,71.79,4.95,-0.5922,-0.3163,5.73455,10.4718,13.2104,19.1034,22.2528,22.3479,18.1827,13.7805,7.15651,-0.2884,46.4122,55.3479,61.9502,66.7326,84.001,28.5869,15.5059,7.98014,16.5034,44.8997,50.3695,107.048,1.608683333,14.26186667,20.9278,6.88287,67.43906667,13.32981333,59.7735,54.5701
2352,2732,1992,TUR,105,76963,42978,78.63,5,-3.1332,-2.9724,2.5397,9.67936,13.496,17.863,20.2299,22.2452,17.1496,14.5089,5.81071,-0.7555,29.3664,59.3905,42.3938,39.0398,61.1765,61.9502,23.4778,8.17684,14.8038,27.2978,87.0732,76.6048,-1.188633333,13.67945333,19.8749,6.52137,63.6586,15.48614667,54.0555,43.7169
2353,2733,1993,TUR,105,76963,44842,90.15,5.02,-2.0111,-1.2277,4.02392,9.57299,13.3768,18.5359,21.8636,22.3146,18.476,14.0921,4.13638,3.068,51.1875,58.1055,43.452,54.9906,100.762,31.8264,4.84064,11.6491,8.12396,16.1474,76.6755,40.633,0.261706667,13.82856333,20.88473333,7.098826667,44.4853,8.204566667,62.52633333,50.915
2354,2734,1994,TUR,105,76963,39562,61.01,5.06,2.41688,1.15767,5.54864,12.0942,15.5487,18.8253,22.3775,22.3895,21.1107,15.1241,6.01602,-0.3503,75.6247,60.8445,43.1873,46.9299,47.4004,22.2839,12.6236,13.1657,7.73882,60.884,94.7109,88.8374,3.041063333,15.4894,21.95923333,6.92994,81.47743333,11.17604,38.8714,59.8855
2355,2735,1995,TUR,105,76963,49955,68.97,5,0.91344,3.09224,5.75987,9.29759,15.7439,20.0343,21.5426,22.4049,18.5032,11.8692,4.6662,1.61507,69.817,30.345,82.2949,74.2778,40.0191,38.2146,30.529,11.7208,23.9081,34.5659,87.659,35.4932,3.255183333,15.02526333,20.8169,6.050156667,52.5727,22.05263333,50.83716667,60.81896667
2356,2736,1996,TUR,105,76963,54779,73.4,5.11,0.1237,2.45457,3.77132,8.60048,16.4424,19.0217,23.2615,22.4917,17.6594,11.8757,7.78199,5.09224,64.2406,68.18,93.3371,67.6072,40.7272,14.1432,11.3802,14.934,41.3225,57.6273,18.4661,114.274,2.11653,14.68819333,21.13753333,8.249976667,63.4558,22.54556667,40.82586667,75.25256667
2357,2737,1997,TUR,105,76963,54995,75.14,5,1.26934,-0.2652,2.28677,7.60007,15.9416,19.1619,22.0388,21.0056,16.5014,12.9606,7.16025,2.63037,41.5707,43.1832,64.5692,79.2128,37.835,35.9075,15.9239,25.7892,23.2532,85.2549,44.1011,98.934,1.09697,14.23452333,19.8486,7.58374,76.09666667,21.65543333,50.9851,49.77436667
2358,2738,1998,TUR,105,76963,59885,89.23,5.26,-0.0451,0.82974,3.64168,11.7442,14.9345,20.0366,23.3191,24.0561,18.914,14.2136,9.20131,3.34434,65.3192,53.2365,91.5378,59.2042,90.7749,26.2487,13.3562,3.60159,18.0099,39.59,61.6618,98.4479,1.47544,15.57176667,22.0964,8.91975,66.56656667,11.65589667,58.7426,70.03116667
2359,2739,1999,TUR,105,76963,64983,90.34,5.23,2.12886,2.64099,5.62146,10.8444,15.9246,19.6863,23.2464,23.4588,18.6617,13.9849,6.95832,3.95164,44.0682,69.6306,65.1942,54.1991,28.2274,43.0553,19.8512,25.9461,22.9655,38.626,31.4243,39.1848,3.46377,15.4851,21.78896667,8.298286667,36.4117,22.92093333,41.82726667,59.631
2360,2740,2000,TUR,105,76963,57859,87.67,6.05,-2.0898,0.05863,3.53615,11.9652,14.8939,19.6171,24.4569,22.767,18.9293,12.5076,8.0078,2.57718,82.3427,61.8909,56.1445,69.1765,43.2421,32.5752,6.9681,18.4484,22.3937,41.9617,31.413,60.9797,0.50166,15.49206667,22.05106667,7.697526667,44.7848,15.93673333,48.33126667,66.7927
2361,2741,2001,TUR,105,76963,59000,70.19,6.1,1.36074,2.9068,9.4963,11.3324,14.2836,20.1386,24.0572,23.7192,19.9087,13.4423,6.36833,2.19412,25.4117,57.7955,49.6711,66.8796,78.5791,10.8731,13.3071,15.2236,13.1775,26.3417,88.9621,139.413,4.587946667,15.25153333,22.5617,7.334916667,84.9056,13.90273333,52.1106,44.29276667
2362,2742,2002,TUR,105,76963,59809,72.8,6.02,-2.5321,3.50239,6.94803,9.35552,14.6791,19.5676,23.3284,22.0906,18.7602,14.0915,8.00434,-1.1603,61.8218,28.6838,56.1043,96.5597,37.8353,27.1062,30.899,25.7297,38.1929,42.7645,48.7828,82.301,2.63944,14.53407333,21.39306667,6.978513333,57.94943333,31.6072,53.83373333,48.86996667
2363,2743,2003,TUR,105,76963,65000,84.29,5.72,2.63582,-0.6805,2.43829,9.12471,16.6144,19.9055,22.7003,23.3886,18.1096,14.5493,6.93558,1.83514,59.5179,99.638,63.0229,81.444,39.1081,25.2791,12.942,7.9198,25.2149,60.5355,48.3344,88.5359,1.464536667,15.21487,21.3995,7.77334,65.80193333,15.3589,48.6104,74.0596
2364,2744,2004,TUR,105,76963,69990,85.63,7,0.00483,1.35545,6.27652,10.0648,14.3788,19.057,22.3486,22.3951,18.9201,14.5659,6.97352,1.17944,105.75,55.4856,33.902,62.3247,54.1303,36.5706,9.38983,16.6628,7.21081,20.7638,88.8021,35.9882,2.5456,14.5002,21.22126667,7.572953333,48.51803333,11.08781333,51.00853333,65.04586667
2365,2745,2005,TUR,105,76963,84909,86.76,7.07,0.80237,0.78934,5.16968,10.8446,15.2732,18.715,23.5191,23.6168,18.7321,12.0324,6.26906,3.28225,68.6184,61.9645,71.1736,56.8885,49.7721,37.9558,17.3732,11.579,28.6399,42.7408,72.4105,46.1171,2.253796667,14.94426667,21.956,7.19457,53.75613333,19.19736667,48.20546667,67.25216667
2366,2746,2006,TUR,105,76963,99043,91.84,7.03,-1.4169,1.16404,6.3007,11.4237,15.3237,20.5108,22.3361,24.6948,18.748,13.813,5.79312,0.47142,75.9111,70.838,61.6345,61.0012,39.7566,28.6914,11.2694,7.14213,34.755,80.5467,61.2091,20.056,2.015946667,15.75273333,21.9263,6.692513333,53.93726667,17.72217667,43.14973333,69.4612
2367,2747,2007,TUR,105,76963,93799,90.34,6.91,-0.0224,1.55,5.84626,8.47116,17.0378,20.7786,23.7966,23.8356,19.7264,14.7481,6.71575,1.15997,49.6704,41.3061,52.4395,59.2548,44.5891,31.5928,10.7018,14.996,7.56816,41.3443,92.5389,75.4447,2.457953333,15.42918667,22.45286667,7.541273333,69.77596667,11.08865333,45.14556667,47.80533333
2368,2748,2008,TUR,105,76963,99493,71.97,7.57,-3.3993,-0.6889,8.56978,12.7931,14.4603,20.1874,23.3052,24.3689,19.2533,13.6493,8.36549,1.36717,39.668,34.3644,47.5825,36.374,43.2972,24.9366,8.30348,12.2281,41.9791,41.4211,50.3201,54.794,1.49386,15.8136,22.30913333,7.793986667,48.84506667,20.83689333,34.86926667,40.5383
2369,2749,2009,TUR,105,76963,96444,104.57,7.78,0.38598,3.11958,5.01239,9.78698,14.9894,20.1381,22.5722,21.8998,17.7799,15.1529,7.45554,4.86693,83.5177,94.0932,79.7167,61.6663,43.7851,32.1139,26.8264,7.45797,37.7847,35.1301,83.2252,97.9749,2.839316667,14.97149333,20.75063333,9.158456667,72.11006667,24.02302333,45.8551,85.77586667
2370,2750,2010,TUR,105,76963,98966,98.38,8.69,2.5667,4.53422,7.44779,10.892,16.0165,20.0137,23.6865,24.8286,20.7939,13.5588,10.1427,5.1944,98.8162,85.973,55.6176,59.8469,40.8348,61.0155,19.5841,5.60599,14.3452,78.5882,11.4304,83.7438,4.84957,15.64073333,23.103,9.631966667,57.9208,13.17843,53.89906667,80.1356
2371,2751,2011,TUR,105,76963,99383,89.94,9.06,1.1785,1.7718,5.29586,9.5021,14.0374,18.9676,23.5887,22.8162,19.6016,12.0028,3.48449,1.79338,64.1095,50.1899,52.2251,103.142,74.5943,51.5002,16.1246,11.7573,20.2378,59.7568,32.5369,60.8735,2.74872,14.16903333,22.00216667,5.760223333,51.05573333,16.0399,76.41216667,55.50816667
2372,2752,2012,TUR,105,76963,119664,100.35,7.35,-0.7395,-1.6006,3.18815,12.3174,15.6463,21.0803,23.8772,23.1977,20.2285,15.5442,9.3031,3.41644,114.176,83.831,50.3305,45.6177,78.3026,27.427,18.3374,15.2551,10.3028,51.8353,56.2459,123.151,0.282683333,16.348,22.43446667,9.421246667,77.0774,14.63176667,50.4491,82.77916667
2373,2753,2013,TUR,105,76963,110592,112.38,8.14,1.18493,3.90313,6.94587,11.7216,17.0776,19.9529,22.3907,23.0371,18.5452,11.7471,8.42784,-0.7669,85.1866,66.3976,53.1088,55.8588,47.8919,27.2284,11.1685,8.99502,15.7538,41.545,42.5583,33.187,4.01131,16.2507,21.32433333,6.469346667,39.09676667,11.97244,43.6597,68.231
2374,2754,2014,TUR,105,76963,110880,105.27,7.49,1.87478,3.85247,7.42881,11.7337,15.3222,19.2226,23.3774,24.2393,19.0083,13.4922,7.00011,4.88606,53.7303,22.878,71.3331,46.1619,66.8054,54.2137,14.9179,14.5529,54.465,62.3038,63.12,77.208,4.385353333,15.42616667,22.20833333,8.459456667,67.54393333,27.9786,55.727,49.3138
2375,2755,2015,TUR,105,76963,115856,106.67,7.94,0.48021,2.61525,5.34845,9.28532,15.3363,18.1609,23.0628,23.3358,21.3799,14.4357,8.3593,0.96934,83.7509,77.0802,90.022,52.8774,58.6251,64.1286,5.70675,23.6806,22.6611,77.3092,31.919,28.5951,2.814636667,14.26084,22.59283333,7.921446667,45.9411,17.34948333,58.5437,83.6177
2376,2783,1991,TZA,107,88580,368700,5.52,1.69,23.2964,23.8869,23.8262,22.8863,22.3924,21.0215,20.2659,20.975,22.5013,23.8302,23.5946,23.0522,189.55,112.109,197.159,151.026,82.8311,9.43056,9.55096,8.17598,14.2885,43.9668,81.5788,167.593,23.66983333,22.10006667,21.2474,23.49233333,97.71286667,10.67181333,81.09588667,166.2726667
2377,2784,1992,TZA,107,88580,306570,5.45,1.28,23.2125,23.7753,23.973,23.4027,22.41,21.2521,20.1379,20.8108,22.5729,23.4173,23.7513,23.3125,90.1893,143.049,128.725,182.558,73.9676,15.1946,8.29667,4.18528,12.0556,30.2789,120.326,151.898,23.6536,22.35493333,21.17386667,23.4937,100.8343,8.179183333,90.5734,120.6544333
