Country,Location,Year,Variable,Source,Value,Unit
BANGLADESH,Rangamati,2007,YIELD - PADDY,Country Sources (BBS),2.46,t/Ha
BANGLADESH,Rangpur,2006,PRODUCTION - PADDY,Country Sources,4177500.00,ton
BANGLADESH,Rangpur,2005,PRODUCTION - PADDY,Country Sources,3613731.00,ton
BANGLADESH,Rangpur,2004,PRODUCTION - PADDY,Country Sources,3318705.00,ton
BANGLADESH,Rangpur,2003,PRODUCTION - PADDY,Country Sources,3380790.00,ton
BANGLADESH,Rangpur,2002,PRODUCTION - PADDY,Country Sources,3239145.00,ton
BANGLADESH,Rangpur,2001,PRODUCTION - PADDY,Country Sources,3285015.00,ton
BANGLADESH,Rangpur,2000,PRODUCTION - PADDY,Country Sources,3376080.00,ton
BANGLADESH,Rangpur,1999,PRODUCTION - PADDY,Country Sources,3371355.00,ton
BANGLADESH,Rangpur,1998,PRODUCTION - PADDY,Country Sources,2371185.00,ton
BANGLADESH,Rangpur,1997,PRODUCTION - PADDY,Country Sources,2859735.00,ton
BANGLADESH,Rangpur,1996,PRODUCTION - PADDY,Country Sources,2845020.00,ton
BANGLADESH,Rangpur,1995,PRODUCTION - PADDY,Country Sources,2468880.00,ton
BANGLADESH,Rangpur,1994,PRODUCTION - PADDY,Country Sources,2077650.00,ton
BANGLADESH,Rangpur,1993,PRODUCTION - PADDY,Country Sources,2681190.00,ton
BANGLADESH,Rangpur,1992,PRODUCTION - PADDY,Country Sources,2649175.41,ton
BANGLADESH,Rangpur,1991,PRODUCTION - PADDY,Country Sources,2629685.00,ton
BANGLADESH,Rangpur,1990,PRODUCTION - PADDY,Country Sources,2578711.00,ton
BANGLADESH,Rangpur,1989,PRODUCTION - PADDY,Country Sources,2533733.00,ton
BANGLADESH,Rangpur,1988,PRODUCTION - PADDY,Country Sources,2248876.00,ton
BANGLADESH,Rangpur,1987,PRODUCTION - PADDY,Country Sources,2260870.00,ton
BANGLADESH,Rangpur,1986,PRODUCTION - PADDY,Country Sources,2209895.00,ton
BANGLADESH,Rangpur,1985,PRODUCTION - PADDY,Country Sources,2251603.00,ton
BANGLADESH,Rangpur,1984,PRODUCTION - PADDY,Country Sources,2016265.00,ton
BANGLADESH,Rangpur,1983,PRODUCTION - PADDY,Country Sources,1940294.00,ton
BANGLADESH,Rangpur,1982,PRODUCTION - PADDY,Country Sources,1971375.00,ton
BANGLADESH,Rangpur,1981,PRODUCTION - PADDY,Country Sources,1907873.00,ton
BANGLADESH,Rangpur,1980,PRODUCTION - PADDY,Country Sources,1856034.00,ton
BANGLADESH,Rangpur,1979,PRODUCTION - PADDY,Country Sources,1753247.00,ton
BANGLADESH,Rangpur,1978,PRODUCTION - PADDY,Country Sources,1722987.00,ton
BANGLADESH,Rangpur,1977,PRODUCTION - PADDY,Country Sources,1665672.00,ton
BANGLADESH,Rangpur,1976,PRODUCTION - PADDY,Country Sources,1580441.00,ton
BANGLADESH,Rangpur,1975,PRODUCTION - PADDY,Country Sources,1631937.00,ton
BANGLADESH,Rangpur,1974,PRODUCTION - PADDY,Country Sources,1580895.00,ton
BANGLADESH,Rangpur,1973,PRODUCTION - PADDY,Country Sources,1706610.00,ton
BANGLADESH,Rangpur,1972,PRODUCTION - PADDY,Country Sources,1388978.00,ton
BANGLADESH,Rangpur,1971,PRODUCTION - PADDY,Country Sources,1603718.00,ton
BANGLADESH,Rangpur,1970,PRODUCTION - PADDY,Country Sources,1720145.00,ton
BANGLADESH,Rangpur,1969,PRODUCTION - PADDY,Country Sources,1489148.00,ton
BANGLADESH,Rangpur,1968,PRODUCTION - PADDY,Country Sources,1587075.00,ton
BANGLADESH,Rangpur,1967,PRODUCTION - PADDY,Country Sources,1525594.00,ton
BANGLADESH,Rangpur,1966,PRODUCTION - PADDY,Country Sources,1441705.00,ton
BANGLADESH,Rangpur,1965,PRODUCTION - PADDY,Country Sources,1434225.00,ton
BANGLADESH,Rangpur,1964,PRODUCTION - PADDY,Country Sources,1317310.00,ton
BANGLADESH,Rangpur,1963,PRODUCTION - PADDY,Country Sources,1396447.00,ton
BANGLADESH,Rangpur,1962,PRODUCTION - PADDY,Country Sources,1040811.00,ton
BANGLADESH,Rangpur,1961,PRODUCTION - PADDY,Country Sources,967105.00,ton
BANGLADESH,Rangpur,1960,PRODUCTION - PADDY,Country Sources,1040888.00,ton
BANGLADESH,Rangpur,1959,PRODUCTION - PADDY,Country Sources,900651.00,ton
BANGLADESH,Rangpur,1958,PRODUCTION - PADDY,Country Sources,855720.00,ton
BANGLADESH,Rangpur,1957,PRODUCTION - PADDY,Country Sources,869475.00,ton
BANGLADESH,Rangpur,1956,PRODUCTION - PADDY,Country Sources,1182877.00,ton
BANGLADESH,Rangpur,1955,PRODUCTION - PADDY,Country Sources,745454.00,ton
BANGLADESH,Rangpur,1954,PRODUCTION - PADDY,Country Sources,943906.00,ton
BANGLADESH,Rangpur,1953,PRODUCTION - PADDY,Country Sources,1027597.00,ton
BANGLADESH,Rangpur,1952,PRODUCTION - PADDY,Country Sources,830204.00,ton
BANGLADESH,Rangpur,1951,PRODUCTION - PADDY,Country Sources,799540.00,ton
BANGLADESH,Rangpur,1950,PRODUCTION - PADDY,Country Sources,835307.00,ton
BANGLADESH,Rangpur,1949,PRODUCTION - PADDY,Country Sources,690912.00,ton
BANGLADESH,Rangpur,1948,PRODUCTION - PADDY,Country Sources,689472.00,ton
BANGLADESH,Rangpur,1947,PRODUCTION - PADDY,Country Sources,688847.00,ton
BANGLADESH,Rangpur,2015,PRODUCTION - PADDY,Country Sources (BBS),3556141.00,ton
BANGLADESH,Rangpur,2014,PRODUCTION - PADDY,Country Sources (BBS),3588725.00,ton
BANGLADESH,Rangpur,2013,PRODUCTION - PADDY,Country Sources (BBS),3472670.00,ton
BANGLADESH,Rangpur,2012,PRODUCTION - PADDY,Country Sources (BBS),3398384.00,ton
BANGLADESH,Rangpur,2011,PRODUCTION - PADDY,Country Sources (BBS),3255869.00,ton
BANGLADESH,Rangpur,2010,PRODUCTION - PADDY,Country Sources (BBS),3173321.00,ton
BANGLADESH,Rangpur,2009,PRODUCTION - PADDY,Country Sources (BBS),3075725.00,ton
BANGLADESH,Rangpur,2008,PRODUCTION - PADDY,Country Sources (BBS),3005571.00,ton
BANGLADESH,Rangpur,2007,PRODUCTION - PADDY,Country Sources (BBS),2699785.00,ton
BANGLADESH,Rangpur,2006,YIELD - PADDY,Country Sources,4.34,t/Ha
BANGLADESH,Rangpur,2005,YIELD - PADDY,Country Sources,3.95,t/Ha
BANGLADESH,Rangpur,2004,YIELD - PADDY,Country Sources,3.65,t/Ha
BANGLADESH,Rangpur,2003,YIELD - PADDY,Country Sources,3.69,t/Ha
BANGLADESH,Rangpur,2002,YIELD - PADDY,Country Sources,3.44,t/Ha
BANGLADESH,Rangpur,2001,YIELD - PADDY,Country Sources,3.57,t/Ha
BANGLADESH,Rangpur,2000,YIELD - PADDY,Country Sources,3.69,t/Ha
BANGLADESH,Rangpur,1999,YIELD - PADDY,Country Sources,3.61,t/Ha
BANGLADESH,Rangpur,1998,YIELD - PADDY,Country Sources,2.88,t/Ha
BANGLADESH,Rangpur,1997,YIELD - PADDY,Country Sources,3.20,t/Ha
BANGLADESH,Rangpur,1996,YIELD - PADDY,Country Sources,3.17,t/Ha
BANGLADESH,Rangpur,1995,YIELD - PADDY,Country Sources,2.88,t/Ha
BANGLADESH,Rangpur,1994,YIELD - PADDY,Country Sources,2.59,t/Ha
BANGLADESH,Rangpur,1993,YIELD - PADDY,Country Sources,2.92,t/Ha
BANGLADESH,Rangpur,1992,YIELD - PADDY,Country Sources,2.90,t/Ha
BANGLADESH,Rangpur,1991,YIELD - PADDY,Country Sources,2.77,t/Ha
BANGLADESH,Rangpur,1990,YIELD - PADDY,Country Sources,2.76,t/Ha
BANGLADESH,Rangpur,1989,YIELD - PADDY,Country Sources,2.82,t/Ha
BANGLADESH,Rangpur,1988,YIELD - PADDY,Country Sources,2.49,t/Ha
BANGLADESH,Rangpur,1987,YIELD - PADDY,Country Sources,2.42,t/Ha
BANGLADESH,Rangpur,1986,YIELD - PADDY,Country Sources,2.36,t/Ha
BANGLADESH,Rangpur,1985,YIELD - PADDY,Country Sources,2.29,t/Ha
BANGLADESH,Rangpur,1984,YIELD - PADDY,Country Sources,2.10,t/Ha
BANGLADESH,Rangpur,1983,YIELD - PADDY,Country Sources,2.08,t/Ha
BANGLADESH,Rangpur,1982,YIELD - PADDY,Country Sources,2.03,t/Ha
BANGLADESH,Rangpur,1981,YIELD - PADDY,Country Sources,2.01,t/Ha
BANGLADESH,Rangpur,1980,YIELD - PADDY,Country Sources,2.03,t/Ha
BANGLADESH,Rangpur,1979,YIELD - PADDY,Country Sources,1.90,t/Ha
BANGLADESH,Rangpur,1978,YIELD - PADDY,Country Sources,1.82,t/Ha
BANGLADESH,Rangpur,1977,YIELD - PADDY,Country Sources,1.78,t/Ha
BANGLADESH,Rangpur,1976,YIELD - PADDY,Country Sources,1.70,t/Ha
BANGLADESH,Rangpur,1975,YIELD - PADDY,Country Sources,1.69,t/Ha
BANGLADESH,Rangpur,1974,YIELD - PADDY,Country Sources,1.70,t/Ha
BANGLADESH,Rangpur,1973,YIELD - PADDY,Country Sources,1.91,t/Ha
BANGLADESH,Rangpur,1972,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Rangpur,1971,YIELD - PADDY,Country Sources,1.79,t/Ha
BANGLADESH,Rangpur,1970,YIELD - PADDY,Country Sources,1.92,t/Ha
BANGLADESH,Rangpur,1969,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Rangpur,1968,YIELD - PADDY,Country Sources,1.78,t/Ha
BANGLADESH,Rangpur,1967,YIELD - PADDY,Country Sources,1.72,t/Ha
BANGLADESH,Rangpur,1966,YIELD - PADDY,Country Sources,1.63,t/Ha
BANGLADESH,Rangpur,1965,YIELD - PADDY,Country Sources,1.64,t/Ha
BANGLADESH,Rangpur,1964,YIELD - PADDY,Country Sources,1.94,t/Ha
BANGLADESH,Rangpur,1963,YIELD - PADDY,Country Sources,1.82,t/Ha
BANGLADESH,Rangpur,1962,YIELD - PADDY,Country Sources,1.57,t/Ha
BANGLADESH,Rangpur,1961,YIELD - PADDY,Country Sources,1.61,t/Ha
BANGLADESH,Rangpur,1960,YIELD - PADDY,Country Sources,1.46,t/Ha
BANGLADESH,Rangpur,1959,YIELD - PADDY,Country Sources,1.24,t/Ha
BANGLADESH,Rangpur,1958,YIELD - PADDY,Country Sources,1.35,t/Ha
BANGLADESH,Rangpur,1957,YIELD - PADDY,Country Sources,1.25,t/Ha
BANGLADESH,Rangpur,1956,YIELD - PADDY,Country Sources,1.56,t/Ha
BANGLADESH,Rangpur,1955,YIELD - PADDY,Country Sources,1.08,t/Ha
BANGLADESH,Rangpur,1954,YIELD - PADDY,Country Sources,1.37,t/Ha
BANGLADESH,Rangpur,1953,YIELD - PADDY,Country Sources,1.46,t/Ha
BANGLADESH,Rangpur,1952,YIELD - PADDY,Country Sources,1.33,t/Ha
BANGLADESH,Rangpur,1951,YIELD - PADDY,Country Sources,1.27,t/Ha
BANGLADESH,Rangpur,1950,YIELD - PADDY,Country Sources,1.34,t/Ha
BANGLADESH,Rangpur,1949,YIELD - PADDY,Country Sources,1.27,t/Ha
BANGLADESH,Rangpur,1948,YIELD - PADDY,Country Sources,1.33,t/Ha
BANGLADESH,Rangpur,1947,YIELD - PADDY,Country Sources,1.32,t/Ha
BANGLADESH,Rangpur,2015,YIELD - PADDY,Country Sources (BBS),3.34,t/Ha
BANGLADESH,Rangpur,2014,YIELD - PADDY,Country Sources (BBS),3.36,t/Ha
BANGLADESH,Rangpur,2013,YIELD - PADDY,Country Sources (BBS),3.29,t/Ha
BANGLADESH,Rangpur,2012,YIELD - PADDY,Country Sources (BBS),3.26,t/Ha
BANGLADESH,Rangpur,2011,YIELD - PADDY,Country Sources (BBS),3.16,t/Ha
BANGLADESH,Rangpur,2010,YIELD - PADDY,Country Sources (BBS),3.13,t/Ha
BANGLADESH,Rangpur,2009,YIELD - PADDY,Country Sources (BBS),3.04,t/Ha
BANGLADESH,Rangpur,2008,YIELD - PADDY,Country Sources (BBS),3.05,t/Ha
BANGLADESH,Rangpur,2007,YIELD - PADDY,Country Sources (BBS),2.84,t/Ha
BANGLADESH,Sylhet,2006,PRODUCTION - PADDY,Country Sources,2800500.00,ton
BANGLADESH,Sylhet,2005,PRODUCTION - PADDY,Country Sources,2926129.50,ton
BANGLADESH,Sylhet,2004,PRODUCTION - PADDY,Country Sources,2335309.50,ton
BANGLADESH,Sylhet,2003,PRODUCTION - PADDY,Country Sources,2898825.00,ton
BANGLADESH,Sylhet,2002,PRODUCTION - PADDY,Country Sources,2854710.00,ton
BANGLADESH,Sylhet,2001,PRODUCTION - PADDY,Country Sources,2697570.00,ton
BANGLADESH,Sylhet,2000,PRODUCTION - PADDY,Country Sources,2577105.00,ton
BANGLADESH,Sylhet,1999,PRODUCTION - PADDY,Country Sources,2496840.00,ton
BANGLADESH,Sylhet,1998,PRODUCTION - PADDY,Country Sources,2186985.00,ton
BANGLADESH,Sylhet,1997,PRODUCTION - PADDY,Country Sources,2348490.00,ton
BANGLADESH,Sylhet,1996,PRODUCTION - PADDY,Country Sources,2326200.00,ton
BANGLADESH,Sylhet,1995,PRODUCTION - PADDY,Country Sources,2117745.00,ton
BANGLADESH,Sylhet,1994,PRODUCTION - PADDY,Country Sources,2195565.00,ton
BANGLADESH,Sylhet,1993,PRODUCTION - PADDY,Country Sources,1897995.00,ton
BANGLADESH,Sylhet,1992,PRODUCTION - PADDY,Country Sources,2016491.75,ton
BANGLADESH,Sylhet,1991,PRODUCTION - PADDY,Country Sources,1946027.00,ton
BANGLADESH,Sylhet,1990,PRODUCTION - PADDY,Country Sources,2043478.00,ton
BANGLADESH,Sylhet,1989,PRODUCTION - PADDY,Country Sources,1848576.00,ton
BANGLADESH,Sylhet,1988,PRODUCTION - PADDY,Country Sources,1547226.00,ton
BANGLADESH,Sylhet,1987,PRODUCTION - PADDY,Country Sources,1659670.00,ton
BANGLADESH,Sylhet,1986,PRODUCTION - PADDY,Country Sources,1752624.00,ton
BANGLADESH,Sylhet,1985,PRODUCTION - PADDY,Country Sources,1686457.00,ton
BANGLADESH,Sylhet,1984,PRODUCTION - PADDY,Country Sources,1674270.00,ton
BANGLADESH,Sylhet,1983,PRODUCTION - PADDY,Country Sources,1772957.00,ton
BANGLADESH,Sylhet,1982,PRODUCTION - PADDY,Country Sources,1732553.00,ton
BANGLADESH,Sylhet,1981,PRODUCTION - PADDY,Country Sources,1751322.00,ton
BANGLADESH,Sylhet,1980,PRODUCTION - PADDY,Country Sources,1930303.00,ton
BANGLADESH,Sylhet,1979,PRODUCTION - PADDY,Country Sources,1614301.00,ton
BANGLADESH,Sylhet,1978,PRODUCTION - PADDY,Country Sources,1406264.00,ton
BANGLADESH,Sylhet,1977,PRODUCTION - PADDY,Country Sources,1647178.00,ton
BANGLADESH,Sylhet,1976,PRODUCTION - PADDY,Country Sources,980183.00,ton
BANGLADESH,Sylhet,1975,PRODUCTION - PADDY,Country Sources,1849240.00,ton
BANGLADESH,Sylhet,1974,PRODUCTION - PADDY,Country Sources,1599955.00,ton
BANGLADESH,Sylhet,1973,PRODUCTION - PADDY,Country Sources,1540531.00,ton
BANGLADESH,Sylhet,1972,PRODUCTION - PADDY,Country Sources,1379514.00,ton
BANGLADESH,Sylhet,1971,PRODUCTION - PADDY,Country Sources,1498060.00,ton
BANGLADESH,Sylhet,1970,PRODUCTION - PADDY,Country Sources,2008244.00,ton
BANGLADESH,Sylhet,1969,PRODUCTION - PADDY,Country Sources,1932733.00,ton
BANGLADESH,Sylhet,1968,PRODUCTION - PADDY,Country Sources,1745852.00,ton
BANGLADESH,Sylhet,1967,PRODUCTION - PADDY,Country Sources,1811826.00,ton
BANGLADESH,Sylhet,1966,PRODUCTION - PADDY,Country Sources,1063691.00,ton
BANGLADESH,Sylhet,1965,PRODUCTION - PADDY,Country Sources,1462559.00,ton
BANGLADESH,Sylhet,1964,PRODUCTION - PADDY,Country Sources,1384954.00,ton
BANGLADESH,Sylhet,1963,PRODUCTION - PADDY,Country Sources,1262036.00,ton
BANGLADESH,Sylhet,1962,PRODUCTION - PADDY,Country Sources,1255936.00,ton
BANGLADESH,Sylhet,1961,PRODUCTION - PADDY,Country Sources,1261685.00,ton
BANGLADESH,Sylhet,1960,PRODUCTION - PADDY,Country Sources,1186030.00,ton
BANGLADESH,Sylhet,1959,PRODUCTION - PADDY,Country Sources,1060897.00,ton
BANGLADESH,Sylhet,1958,PRODUCTION - PADDY,Country Sources,1142523.00,ton
BANGLADESH,Sylhet,1957,PRODUCTION - PADDY,Country Sources,1151168.00,ton
BANGLADESH,Sylhet,1956,PRODUCTION - PADDY,Country Sources,921192.00,ton
BANGLADESH,Sylhet,1955,PRODUCTION - PADDY,Country Sources,940424.00,ton
BANGLADESH,Sylhet,1954,PRODUCTION - PADDY,Country Sources,1028472.00,ton
BANGLADESH,Sylhet,1953,PRODUCTION - PADDY,Country Sources,1012127.00,ton
BANGLADESH,Sylhet,1952,PRODUCTION - PADDY,Country Sources,967708.00,ton
BANGLADESH,Sylhet,1951,PRODUCTION - PADDY,Country Sources,837547.00,ton
BANGLADESH,Sylhet,1950,PRODUCTION - PADDY,Country Sources,953181.00,ton
BANGLADESH,Sylhet,1949,PRODUCTION - PADDY,Country Sources,1040957.00,ton
BANGLADESH,Sylhet,1948,PRODUCTION - PADDY,Country Sources,1004930.00,ton
BANGLADESH,Sylhet,1947,PRODUCTION - PADDY,Country Sources,905921.00,ton
BANGLADESH,Sylhet,2015,PRODUCTION - PADDY,Country Sources (BBS),2633345.00,ton
BANGLADESH,Sylhet,2014,PRODUCTION - PADDY,Country Sources (BBS),2558917.00,ton
BANGLADESH,Sylhet,2013,PRODUCTION - PADDY,Country Sources (BBS),2541124.00,ton
BANGLADESH,Sylhet,2012,PRODUCTION - PADDY,Country Sources (BBS),2493686.00,ton
BANGLADESH,Sylhet,2011,PRODUCTION - PADDY,Country Sources (BBS),2480332.00,ton
BANGLADESH,Sylhet,2010,PRODUCTION - PADDY,Country Sources (BBS),2432269.00,ton
BANGLADESH,Sylhet,2009,PRODUCTION - PADDY,Country Sources (BBS),2299873.00,ton
BANGLADESH,Sylhet,2008,PRODUCTION - PADDY,Country Sources (BBS),2204696.00,ton
BANGLADESH,Sylhet,2007,PRODUCTION - PADDY,Country Sources (BBS),2005273.00,ton
BANGLADESH,Sylhet,2006,YIELD - PADDY,Country Sources,3.33,t/Ha
BANGLADESH,Sylhet,2005,YIELD - PADDY,Country Sources,3.40,t/Ha
BANGLADESH,Sylhet,2004,YIELD - PADDY,Country Sources,3.11,t/Ha
BANGLADESH,Sylhet,2003,YIELD - PADDY,Country Sources,3.39,t/Ha
BANGLADESH,Sylhet,2002,YIELD - PADDY,Country Sources,3.23,t/Ha
BANGLADESH,Sylhet,2001,YIELD - PADDY,Country Sources,3.21,t/Ha
BANGLADESH,Sylhet,2000,YIELD - PADDY,Country Sources,2.91,t/Ha
BANGLADESH,Sylhet,1999,YIELD - PADDY,Country Sources,2.73,t/Ha
BANGLADESH,Sylhet,1998,YIELD - PADDY,Country Sources,2.47,t/Ha
BANGLADESH,Sylhet,1997,YIELD - PADDY,Country Sources,2.56,t/Ha
BANGLADESH,Sylhet,1996,YIELD - PADDY,Country Sources,2.58,t/Ha
BANGLADESH,Sylhet,1995,YIELD - PADDY,Country Sources,2.35,t/Ha
BANGLADESH,Sylhet,1994,YIELD - PADDY,Country Sources,2.33,t/Ha
BANGLADESH,Sylhet,1993,YIELD - PADDY,Country Sources,2.28,t/Ha
BANGLADESH,Sylhet,1992,YIELD - PADDY,Country Sources,2.37,t/Ha
BANGLADESH,Sylhet,1991,YIELD - PADDY,Country Sources,2.45,t/Ha
BANGLADESH,Sylhet,1990,YIELD - PADDY,Country Sources,2.29,t/Ha
BANGLADESH,Sylhet,1989,YIELD - PADDY,Country Sources,2.10,t/Ha
BANGLADESH,Sylhet,1988,YIELD - PADDY,Country Sources,2.01,t/Ha
BANGLADESH,Sylhet,1987,YIELD - PADDY,Country Sources,2.58,t/Ha
BANGLADESH,Sylhet,1986,YIELD - PADDY,Country Sources,2.01,t/Ha
BANGLADESH,Sylhet,1985,YIELD - PADDY,Country Sources,1.94,t/Ha
BANGLADESH,Sylhet,1984,YIELD - PADDY,Country Sources,2.10,t/Ha
BANGLADESH,Sylhet,1983,YIELD - PADDY,Country Sources,1.98,t/Ha
BANGLADESH,Sylhet,1982,YIELD - PADDY,Country Sources,1.91,t/Ha
BANGLADESH,Sylhet,1981,YIELD - PADDY,Country Sources,1.93,t/Ha
BANGLADESH,Sylhet,1980,YIELD - PADDY,Country Sources,2.18,t/Ha
BANGLADESH,Sylhet,1979,YIELD - PADDY,Country Sources,1.91,t/Ha
BANGLADESH,Sylhet,1978,YIELD - PADDY,Country Sources,1.86,t/Ha
BANGLADESH,Sylhet,1977,YIELD - PADDY,Country Sources,2.18,t/Ha
BANGLADESH,Sylhet,1976,YIELD - PADDY,Country Sources,1.74,t/Ha
BANGLADESH,Sylhet,1975,YIELD - PADDY,Country Sources,2.07,t/Ha
BANGLADESH,Sylhet,1974,YIELD - PADDY,Country Sources,2.01,t/Ha
BANGLADESH,Sylhet,1973,YIELD - PADDY,Country Sources,1.97,t/Ha
BANGLADESH,Sylhet,1972,YIELD - PADDY,Country Sources,1.80,t/Ha
BANGLADESH,Sylhet,1971,YIELD - PADDY,Country Sources,1.89,t/Ha
BANGLADESH,Sylhet,1970,YIELD - PADDY,Country Sources,2.22,t/Ha
BANGLADESH,Sylhet,1969,YIELD - PADDY,Country Sources,2.16,t/Ha
BANGLADESH,Sylhet,1968,YIELD - PADDY,Country Sources,2.13,t/Ha
BANGLADESH,Sylhet,1967,YIELD - PADDY,Country Sources,2.11,t/Ha
BANGLADESH,Sylhet,1966,YIELD - PADDY,Country Sources,1.99,t/Ha
BANGLADESH,Sylhet,1965,YIELD - PADDY,Country Sources,1.93,t/Ha
BANGLADESH,Sylhet,1964,YIELD - PADDY,Country Sources,1.84,t/Ha
BANGLADESH,Sylhet,1963,YIELD - PADDY,Country Sources,1.68,t/Ha
BANGLADESH,Sylhet,1962,YIELD - PADDY,Country Sources,1.66,t/Ha
BANGLADESH,Sylhet,1961,YIELD - PADDY,Country Sources,1.67,t/Ha
BANGLADESH,Sylhet,1960,YIELD - PADDY,Country Sources,1.59,t/Ha
BANGLADESH,Sylhet,1959,YIELD - PADDY,Country Sources,1.47,t/Ha
BANGLADESH,Sylhet,1958,YIELD - PADDY,Country Sources,1.59,t/Ha
BANGLADESH,Sylhet,1957,YIELD - PADDY,Country Sources,1.56,t/Ha
BANGLADESH,Sylhet,1956,YIELD - PADDY,Country Sources,1.53,t/Ha
BANGLADESH,Sylhet,1955,YIELD - PADDY,Country Sources,1.64,t/Ha
BANGLADESH,Sylhet,1954,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Sylhet,1953,YIELD - PADDY,Country Sources,1.48,t/Ha
BANGLADESH,Sylhet,1952,YIELD - PADDY,Country Sources,1.45,t/Ha
BANGLADESH,Sylhet,1951,YIELD - PADDY,Country Sources,1.25,t/Ha
BANGLADESH,Sylhet,1950,YIELD - PADDY,Country Sources,1.44,t/Ha
BANGLADESH,Sylhet,1949,YIELD - PADDY,Country Sources,1.56,t/Ha
BANGLADESH,Sylhet,1948,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Sylhet,1947,YIELD - PADDY,Country Sources,1.43,t/Ha
BANGLADESH,Sylhet,2015,YIELD - PADDY,Country Sources (BBS),2.85,t/Ha
BANGLADESH,Sylhet,2014,YIELD - PADDY,Country Sources (BBS),2.83,t/Ha
BANGLADESH,Sylhet,2013,YIELD - PADDY,Country Sources (BBS),2.87,t/Ha
BANGLADESH,Sylhet,2012,YIELD - PADDY,Country Sources (BBS),2.76,t/Ha
BANGLADESH,Sylhet,2011,YIELD - PADDY,Country Sources (BBS),2.84,t/Ha
BANGLADESH,Sylhet,2010,YIELD - PADDY,Country Sources (BBS),2.83,t/Ha
BANGLADESH,Sylhet,2009,YIELD - PADDY,Country Sources (BBS),2.88,t/Ha
BANGLADESH,Sylhet,2008,YIELD - PADDY,Country Sources (BBS),2.52,t/Ha
BANGLADESH,Sylhet,2007,YIELD - PADDY,Country Sources (BBS),2.51,t/Ha
BANGLADESH,Tangail,2006,PRODUCTION - PADDY,Country Sources,1261500.00,ton
BANGLADESH,Tangail,2005,PRODUCTION - PADDY,Country Sources,1186231.50,ton
BANGLADESH,Tangail,2004,PRODUCTION - PADDY,Country Sources,1112215.50,ton
BANGLADESH,Tangail,2003,PRODUCTION - PADDY,Country Sources,1207110.00,ton
BANGLADESH,Tangail,2002,PRODUCTION - PADDY,Country Sources,1190925.00,ton
BANGLADESH,Tangail,2001,PRODUCTION - PADDY,Country Sources,1034805.00,ton
BANGLADESH,Tangail,2000,PRODUCTION - PADDY,Country Sources,1032345.00,ton
BANGLADESH,Tangail,1999,PRODUCTION - PADDY,Country Sources,966165.00,ton
BANGLADESH,Tangail,1998,PRODUCTION - PADDY,Country Sources,596040.00,ton
BANGLADESH,Tangail,1997,PRODUCTION - PADDY,Country Sources,708345.00,ton
BANGLADESH,Tangail,1996,PRODUCTION - PADDY,Country Sources,731760.00,ton
BANGLADESH,Tangail,1995,PRODUCTION - PADDY,Country Sources,667575.00,ton
BANGLADESH,Tangail,1994,PRODUCTION - PADDY,Country Sources,668790.00,ton
BANGLADESH,Tangail,1993,PRODUCTION - PADDY,Country Sources,693240.00,ton
BANGLADESH,Tangail,1992,PRODUCTION - PADDY,Country Sources,686656.67,ton
BANGLADESH,Tangail,1991,PRODUCTION - PADDY,Country Sources,641679.00,ton
BANGLADESH,Tangail,1990,PRODUCTION - PADDY,Country Sources,692654.00,ton
BANGLADESH,Tangail,1989,PRODUCTION - PADDY,Country Sources,712144.00,ton
BANGLADESH,Tangail,1988,PRODUCTION - PADDY,Country Sources,511244.00,ton
BANGLADESH,Tangail,1987,PRODUCTION - PADDY,Country Sources,665667.00,ton
BANGLADESH,Tangail,1986,PRODUCTION - PADDY,Country Sources,752624.00,ton
BANGLADESH,Tangail,1985,PRODUCTION - PADDY,Country Sources,725780.00,ton
BANGLADESH,Tangail,1984,PRODUCTION - PADDY,Country Sources,698946.00,ton
BANGLADESH,Tangail,1983,PRODUCTION - PADDY,Country Sources,785735.00,ton
BANGLADESH,Tangail,1982,PRODUCTION - PADDY,Country Sources,874324.00,ton
BANGLADESH,Tangail,1981,PRODUCTION - PADDY,Country Sources,756097.00,ton
BANGLADESH,Tangail,1980,PRODUCTION - PADDY,Country Sources,673454.00,ton
BANGLADESH,Tangail,1979,PRODUCTION - PADDY,Country Sources,629054.00,ton
BANGLADESH,Tangail,1978,PRODUCTION - PADDY,Country Sources,636703.00,ton
BANGLADESH,Tangail,1977,PRODUCTION - PADDY,Country Sources,659409.00,ton
BANGLADESH,Tangail,1976,PRODUCTION - PADDY,Country Sources,565588.00,ton
BANGLADESH,Tangail,1975,PRODUCTION - PADDY,Country Sources,508226.00,ton
BANGLADESH,Tangail,1974,PRODUCTION - PADDY,Country Sources,539531.00,ton
BANGLADESH,Tangail,1973,PRODUCTION - PADDY,Country Sources,435724.00,ton
BANGLADESH,Tangail,1972,PRODUCTION - PADDY,Country Sources,424939.00,ton
BANGLADESH,Tangail,1971,PRODUCTION - PADDY,Country Sources,383268.00,ton
BANGLADESH,Tangail,1970,PRODUCTION - PADDY,Country Sources,273025.00,ton
BANGLADESH,Tangail,1969,PRODUCTION - PADDY,Country Sources,77247.00,ton
